Acc_x,Acc_y,Acc_z,temp,humid,press
4.9588,0.2842,7.9674,25.9,71.7,995.7
3.038,1.519,10.045,25.9,71.7,995.7
6.134799999999999,1.0388,6.997199999999999,25.9,71.7,995.7
6.3014,1.9796,5.7428,25.9,71.7,995.7
7.1834,1.9404,5.7134,25.9,71.7,995.7
7.742,-0.7644,4.5276,25.9,71.7,995.7
7.7714,0.833,2.058,25.9,71.7,995.7
8.7122,1.127,1.9502,25.9,71.7,995.7
9.898,-0.5978,2.205,25.9,71.7,995.7
10.2214,-0.8623999999999999,2.0972,25.9,71.6,995.7
10.1332,1.4798,2.0874,25.9,71.6,995.7
9.3688,2.4402,0.0098,25.9,71.5,995.6
10.5644,1.421,0.196,25.9,71.5,995.6
9.555,0.637,-2.0383999999999998,25.9,71.4,995.6
8.0458,0.6174,-3.4495999999999998,25.9,71.4,995.6
7.3107999999999995,-1.7149999999999999,-2.5774,25.9,71.4,995.6
7.7028,-1.2446,-3.4202,25.9,71.4,995.6
8.5456,-0.9408,-3.7436,25.9,71.4,995.6
8.4182,-1.4602,-4.165,25.9,71.4,995.6
8.8592,-1.1662,-4.0767999999999995,25.9,71.4,995.6
8.5064,-0.4214,-4.5569999999999995,25.9,71.4,995.6
9.045399999999999,-0.735,-5.3606,25.9,71.4,995.6
9.1924,0.6566,-1.7933999999999999,25.9,71.3,995.6
9.1532,-0.5684,-2.7048,25.9,71.3,995.6
8.918,-0.1372,-2.0482,25.9,71.3,995.6
9.4472,-0.5095999999999999,-1.2249999999999999,25.9,71.3,995.6
9.2316,-0.9898,-1.7738,25.9,71.3,995.7
8.8592,-0.6958,-2.3618,25.8,71.3,995.6
9.163,-1.274,-2.8518,25.8,71.2,995.6
9.2708,-1.4307999999999998,-3.3418,25.8,71.3,995.6
9.1728,-1.8326,-2.4696,25.8,71.3,995.6
8.8886,-1.5386,-3.1948,25.8,71.3,995.6
8.918,-1.47,-3.0086,25.8,71.3,995.6
8.9572,-1.568,-3.0968,25.8,71.3,995.7
8.7906,-1.5777999999999999,-3.2144,25.8,71.3,995.6
8.918,-1.6072,-3.0968,25.8,71.3,995.6
8.869,-1.5386,-3.0869999999999997,25.8,71.3,995.6
8.9474,-1.4896,-3.0183999999999997,25.8,71.3,995.7
8.9278,-1.5484,-2.8714,25.8,71.3,995.7
8.8886,-1.4405999999999999,-3.1262,25.8,71.4,995.6
8.7612,-1.5582,-3.136,25.8,71.4,995.6
8.8886,-1.4112,-3.1752,25.8,71.4,995.6
8.8004,-1.5582,-3.0086,25.8,71.5,995.6
9.0846,-1.3328,-2.9204,25.8,71.5,995.6
9.1434,-1.2054,-2.9008,25.8,71.4,995.6
8.8298,-1.3719999999999999,-3.136,25.8,71.4,995.6
8.908199999999999,-1.7444,-3.1458,25.8,71.4,995.6
8.8494,-1.47,-3.185,25.8,71.4,995.7
8.9278,-1.4504,-3.332,25.8,71.4,995.6
8.7514,-1.4307999999999998,-3.4006,25.8,71.4,995.6
8.82,-1.5288,-3.5671999999999997,25.8,71.4,995.6
8.770999999999999,-1.3426,-3.6064,25.9,71.4,995.6
8.8592,-1.4014,-3.5084,25.9,71.4,995.6
8.8592,-1.2935999999999999,-3.4692,25.9,71.4,995.6
8.6436,-1.4405999999999999,-3.6553999999999998,25.9,71.5,995.6
8.6534,-1.2446,-3.7925999999999997,25.9,71.6,995.6
8.6926,-1.2642,-3.8808,25.9,71.7,995.6
8.575,-1.2642,-4.0278,25.9,71.7,995.6
8.496599999999999,-1.274,-4.3022,25.9,71.9,995.6
8.5946,-1.2544,-4.4002,25.9,71.9,995.6
8.3692,-1.4504,-4.5472,25.9,71.9,995.6
8.4182,-1.4014,-4.6354,25.9,71.9,995.6
8.232,-1.764,-4.7726,25.9,71.9,995.6
8.1438,-1.9502,-4.9784,25.9,71.8,995.6
7.9967999999999995,-1.7247999999999999,-4.8902,25.9,71.8,995.6
8.0262,-1.4014,-4.7824,25.9,71.7,995.6
8.9278,-1.8228,-4.3511999999999995,25.9,71.6,995.6
8.4182,-0.6762,-5.0764,25.9,71.5,995.6
8.222199999999999,-1.127,-4.8412,25.9,71.5,995.6
8.477,-1.2838,-4.2042,25.9,71.5,995.6
8.4182,-1.3916,-4.9882,25.9,71.6,995.6
8.0458,-1.764,-5.1743999999999994,25.9,71.5,995.6
7.9967999999999995,-1.6954,-5.242999999999999,25.9,71.5,995.6
8.2418,-1.6954,-5.0176,25.9,71.7,995.6
7.7909999999999995,-1.4504,-4.9392,25.9,71.6,995.6
8.036,-1.6856,-5.1352,25.9,71.5,995.6
8.183,-1.911,-5.194,25.9,71.7,995.6
8.0556,-1.617,-5.2822,26.0,71.7,995.6
7.5362,-1.8424,-6.1642,26.0,71.6,995.6
6.664,-0.9506,-6.9776,26.0,71.8,995.6
6.8502,0.6859999999999999,-5.7036,26.0,71.9,995.6
6.3014,-0.5194,-7.7616,26.0,71.9,995.6
5.3998,0.5586,-9.0258,26.0,71.7,995.6
4.7236,1.1956,-9.3982,26.0,71.5,995.7
3.3124,1.127,-9.8294,25.9,71.5,995.7
0.7644,-1.3916,-9.3982,25.9,71.6,995.7
-0.9309999999999999,-1.3132,-10.4566,25.9,71.3,995.7
-6.4092,-0.882,-8.1634,25.9,71.4,995.7
-12.4362,-0.8722,-3.7632,25.9,71.3,995.7
-10.2998,1.2935999999999999,-3.185,25.9,71.3,995.7
-9.868599999999999,1.2152,-4.0572,25.9,71.3,995.7
-9.868599999999999,0.6762,-2.4696,25.9,71.3,995.7
-10.094,0.882,-3.1066,25.9,71.3,995.7
-10.005799999999999,1.078,-3.2438,25.9,71.3,995.7
-10.005799999999999,1.1563999999999999,-3.2927999999999997,25.9,71.3,995.7
-10.0156,1.1563999999999999,-3.1555999999999997,25.9,71.3,995.7
-10.0156,1.2348,-3.0968,25.9,71.2,995.7
-10.0352,1.1858,-3.2144,25.9,71.4,995.7
-9.8882,1.2249999999999999,-3.5574,25.9,71.3,995.7
-9.8196,1.2935999999999999,-3.8514,25.9,71.2,995.7
-9.8392,1.2838,-3.7828,25.9,71.2,995.7
-9.7902,1.2446,-3.6162,25.9,71.2,995.7
-9.7412,1.323,-4.1356,25.9,71.2,995.7
-9.5648,1.5091999999999999,-4.9392,25.9,71.1,995.7
-8.722,2.3226,-7.134399999999999,25.9,71.1,995.7
-4.9784,0.9309999999999999,-8.1046,25.9,71.1,995.7
-4.3414,1.0682,-10.907399999999999,25.9,71.2,995.7
-1.7247999999999999,0.5194,-9.9568,25.9,71.1,995.8
-0.5781999999999999,-0.1372,-10.5644,25.9,71.0,995.7
-1.4993999999999998,0.98,-10.7506,25.9,71.1,995.7
-0.7545999999999999,1.0682,-10.6134,25.9,71.0,995.7
-0.48019999999999996,1.0191999999999999,-10.5644,25.9,71.1,995.7
-0.5292,1.1662,-10.6036,25.9,71.1,995.7
-0.5292,0.9898,-10.6036,25.9,71.1,995.7
-0.49979999999999997,1.0486,-10.584,25.9,71.1,995.7
-0.5194,0.9995999999999999,-10.5938,25.9,71.1,995.7
-0.539,0.9995999999999999,-10.584,25.9,71.1,995.7
-0.49979999999999997,0.9995999999999999,-10.5938,25.8,71.1,995.7
-0.5292,0.9898,-10.5644,25.8,71.0,995.7
-0.5194,0.9898,-10.584,25.8,71.2,995.7
-0.5095999999999999,0.9995999999999999,-10.584,25.8,71.2,995.7
-0.49979999999999997,0.9898,-10.5742,25.8,71.1,995.7
-0.49979999999999997,0.9898,-10.5938,25.8,71.2,995.7
-0.48019999999999996,0.9995999999999999,-10.5938,25.8,71.2,995.7
-0.48019999999999996,0.9603999999999999,-10.584,25.8,71.3,995.7
-0.1666,1.0191999999999999,-10.6134,25.8,71.3,995.7
-0.4704,0.9506,-10.623199999999999,25.8,71.3,995.7
-0.4018,0.98,-10.584,25.8,71.3,995.7
-0.4704,0.9898,-10.6036,25.8,71.4,995.7
-0.49979999999999997,0.9995999999999999,-10.6134,25.8,71.4,995.7
-0.441,1.029,-10.584,25.8,71.5,995.7
