Acc_x,Acc_y,Acc_z,temp,humid,press
-0.9408,2.9106,9.2708,28.5,75.5,1005.1
-0.7545999999999999,2.8028,9.31,28.5,75.6,1005.1
-0.588,2.9106,9.2806,28.5,75.5,1005.1
-0.9702,2.8125999999999998,9.3002,28.5,75.4,1005.1
-0.7938,2.8028,9.2904,28.6,75.6,1005.1
-0.7056,2.7243999999999997,9.3002,28.6,75.5,1005.1
-0.6859999999999999,2.8615999999999997,9.261,28.6,75.6,1005.1
-0.7056,2.6852,9.319799999999999,28.6,75.6,1005.2
-0.6664,2.8518,9.2806,28.6,75.6,1005.1
-0.6859999999999999,2.9792,9.2414,28.6,75.5,1005.1
-0.9309999999999999,2.8125999999999998,9.2806,28.6,75.5,1005.1
-0.7545999999999999,2.842,9.2806,28.6,75.6,1005.1
-0.7545999999999999,2.8125999999999998,9.2904,28.6,75.6,1005.1
-0.5781999999999999,2.8714,9.261,28.6,75.5,1005.2
-0.7153999999999999,2.9987999999999997,9.2806,28.6,75.5,1005.1
-0.8134,2.7636,9.31,28.6,75.6,1005.2
-0.7056,2.7929999999999997,9.3002,28.6,75.7,1005.1
-0.7252,2.8714,9.2708,28.6,75.6,1005.1
-0.7448,2.8518,9.2708,28.6,75.6,1005.1
-0.7545999999999999,2.8518,9.2806,28.6,75.8,1005.1
-0.7448,2.8714,9.2708,28.6,75.7,1005.1
-0.735,2.8518,9.2708,28.6,75.6,1005.1
-0.7545999999999999,2.8615999999999997,9.261,28.6,75.6,1005.1
-0.7448,2.8518,9.2708,28.6,75.6,1005.1
-0.7448,2.8615999999999997,9.2708,28.6,75.7,1005.1
-0.7545999999999999,2.8615999999999997,9.2708,28.6,75.7,1005.1
-0.7448,2.8615999999999997,9.2806,28.6,75.6,1005.1
-0.735,2.8615999999999997,9.2806,28.6,75.6,1005.1
-0.7448,2.8518,9.2806,28.6,75.6,1005.1
-0.7644,2.8518,9.261,28.6,75.5,1005.1
-0.7448,2.8518,9.251199999999999,28.6,75.5,1005.1
-0.7252,2.8518,9.2708,28.6,75.5,1005.1
-0.7644,2.8518,9.2806,28.7,75.6,1005.1
