Acc_x,Acc_y,Acc_z,temp,humid,press
0.5978,0.49979999999999997,9.5746,30.4,67.1,1007.1
0.5194,0.5095999999999999,9.5648,30.4,67.0,1007.1
0.5194,0.49979999999999997,9.5844,30.5,67.1,1007.1
0.5194,0.5095999999999999,9.555,30.5,67.1,1007.1
0.5292,0.49979999999999997,9.555,30.5,66.9,1007.1
0.5194,0.5095999999999999,9.5648,30.5,66.9,1007.1
0.5194,0.5194,9.5648,30.5,67.0,1007.1
0.5194,0.49979999999999997,9.5648,30.5,67.3,1007.1
0.5194,0.49979999999999997,9.5648,30.5,67.4,1007.1
0.5292,0.49979999999999997,9.5746,30.5,67.4,1007.1
0.5095999999999999,0.5095999999999999,9.5452,30.5,67.3,1007.1
0.5194,0.5095999999999999,9.555,30.6,67.2,1007.1
0.5292,0.5095999999999999,9.5746,30.6,67.3,1007.1
0.5292,0.49979999999999997,9.555,30.6,67.2,1007.1
0.49979999999999997,0.5095999999999999,9.5648,30.6,67.0,1007.1
0.5095999999999999,0.5095999999999999,9.5746,30.6,67.0,1007.1
0.5194,0.5095999999999999,9.5648,30.6,67.3,1007.1
0.49979999999999997,0.5095999999999999,9.5648,30.6,67.3,1007.1
0.5095999999999999,0.5095999999999999,9.5844,30.6,67.3,1007.1
0.5194,0.5095999999999999,9.5648,30.6,67.3,1007.1
0.5095999999999999,0.5095999999999999,9.525599999999999,30.6,67.2,1007.1
0.5095999999999999,0.5095999999999999,9.5648,30.6,67.2,1007.1
0.5194,0.5292,9.555,30.6,67.2,1007.1
0.5095999999999999,0.5095999999999999,9.5648,30.6,67.2,1007.1
0.5194,0.5095999999999999,9.594199999999999,30.6,67.1,1007.1
0.5095999999999999,0.49979999999999997,9.5844,30.6,67.2,1007.1
0.49979999999999997,0.5194,9.5354,30.6,67.1,1007.1
0.49979999999999997,0.49979999999999997,9.5648,30.6,67.2,1007.1
0.5194,0.5095999999999999,9.5746,30.6,67.1,1007.1
0.5095999999999999,0.5095999999999999,9.5844,30.6,67.2,1007.1
0.5095999999999999,0.5095999999999999,9.5844,30.6,67.0,1007.1
0.34299999999999997,0.5194,9.594199999999999,30.6,67.0,1007.1
0.5292,0.5095999999999999,9.555,30.6,66.8,1007.1
