Acc_x,Acc_y,Acc_z,temp,humid,press
-0.0882,9.868599999999999,2.7146,36.6,54.8,1007.1
0.637,10.0156,2.4696,36.6,54.8,1007.1
0.637,10.1234,2.4892,36.6,54.8,1007.1
0.4704,10.29,2.5088,36.6,54.7,1007.1
0.8231999999999999,9.731399999999999,2.6557999999999997,36.6,54.8,1007.1
0.6076,10.2704,1.9991999999999999,36.6,54.8,1007.1
0.7938,9.996,1.7247999999999999,36.6,54.8,1007.1
0.8722,10.192,1.7247999999999999,36.6,54.8,1007.1
0.7153999999999999,10.4664,1.9012,36.6,54.8,1007.1
0.6762,10.2508,2.0482,36.6,54.8,1007.1
0.8623999999999999,10.2312,1.813,36.6,54.8,1007.1
0.7056,10.3096,1.8816,36.6,54.8,1007.1
0.6467999999999999,10.29,1.9012,36.6,54.9,1007.1
0.6762,10.3978,1.8521999999999998,36.6,54.7,1007.1
0.5095999999999999,10.348799999999999,2.0188,36.6,54.8,1007.1
0.5978,10.29,1.8521999999999998,36.6,54.8,1007.1
0.9212,10.2606,1.4798,36.6,54.8,1007.1
0.8526,10.691799999999999,2.3618,36.6,54.8,1007.1
0.9309999999999999,10.485999999999999,1.274,36.6,54.8,1007.1
1.2348,10.2312,0.9506,36.6,54.8,1007.1
0.9702,10.4664,1.2152,36.6,54.8,1007.1
0.98,10.5252,1.0877999999999999,36.6,54.8,1007.1
1.0388,10.241,1.2348,36.6,54.8,1007.1
1.2249999999999999,10.1724,1.1662,36.6,54.8,1007.1
2.1755999999999998,10.3782,0.7644,36.6,54.8,1007.1
1.2348,10.1332,1.1074,36.6,54.8,1007.1
1.078,10.9564,1.0388,36.6,54.8,1007.1
0.9603999999999999,10.7212,1.0976,36.6,54.8,1007.1
0.7153999999999999,11.074,0.9309999999999999,36.6,54.8,1007.1
0.9212,10.838799999999999,1.2054,36.6,54.8,1007.1
-0.21559999999999999,9.8784,1.2249999999999999,36.6,54.7,1007.1
0.098,10.584,0.8231999999999999,36.6,54.8,1007.1
0.0882,10.1038,1.5974,36.6,54.8,1007.1
0.20579999999999998,10.8878,1.3524,36.6,54.9,1007.1
-0.098,10.0156,0.3822,36.6,54.8,1007.1
0.49979999999999997,9.6726,1.0976,36.6,54.8,1007.1
-0.0882,10.2312,1.519,36.6,54.7,1007.1
-0.196,10.78,1.47,36.6,54.8,1007.1
-0.1764,11.27,0.2352,36.6,54.8,1007.1
-0.196,10.966199999999999,0.3332,36.6,54.7,1007.1
-0.294,10.4958,0.2744,36.6,54.7,1007.1
-0.34299999999999997,10.4664,0.10779999999999999,36.6,54.7,1007.1
-0.2744,10.1136,0.049,36.6,54.7,1007.0
-0.294,10.897599999999999,0.3332,36.6,54.7,1007.0
-0.294,11.2602,-0.0196,36.6,54.7,1007.0
-0.196,11.2014,-0.32339999999999997,36.6,54.7,1007.0
-0.25479999999999997,11.181799999999999,0.0196,36.6,54.8,1007.0
-0.245,9.937199999999999,0.049,36.6,54.8,1007.0
-2.7146,10.3586,1.078,36.6,54.7,1007.0
-0.6859999999999999,10.7114,0.3724,36.6,54.8,1007.0
-0.1568,11.1328,0.1764,36.6,54.7,1007.0
-0.2254,10.975999999999999,0.2842,36.6,54.8,1007.0
-0.1764,11.2896,0.1568,36.6,54.5,1006.9
-0.49,11.044599999999999,0.392,36.6,54.6,1006.9
-0.21559999999999999,10.2018,0.2352,36.6,54.7,1006.9
-0.0196,10.554599999999999,0.2352,36.6,54.7,1006.9
0.1568,9.849,0.0098,36.6,54.6,1006.9
0.2744,10.691799999999999,0.0588,36.6,54.7,1006.9
0.12739999999999999,10.4272,-0.1372,36.6,54.6,1006.9
0.0098,9.4178,-0.4214,36.6,54.7,1006.9
0.0294,11.789399999999999,-0.098,36.6,54.6,1006.9
0.0588,10.2998,-0.10779999999999999,36.6,54.7,1006.8
0.294,11.9756,-0.0882,36.6,54.6,1006.8
0.0294,11.1426,-0.10779999999999999,36.6,54.7,1006.9
0.10779999999999999,11.2896,-0.5488,36.6,54.7,1006.8
-0.441,10.9172,-1.029,36.6,54.7,1006.8
-0.2744,11.514999999999999,-0.25479999999999997,36.6,54.7,1006.8
0.0098,11.1426,-0.245,36.6,54.7,1006.8
0.0196,12.5832,0.1764,36.6,54.7,1006.8
-0.2744,10.8192,0.3724,36.6,54.8,1006.8
-0.0392,12.2598,0.1568,36.6,54.7,1006.7
0.0588,11.4856,-0.0784,36.6,54.8,1006.7
-0.1568,12.279399999999999,0.10779999999999999,36.6,54.6,1006.7
-0.4704,10.7016,-0.245,36.6,54.8,1006.6
-0.196,9.7216,0.2646,36.6,54.9,1006.6
-0.3528,6.6444,-0.21559999999999999,36.6,55.1,1006.6
-0.7056,5.39,0.245,36.6,55.0,1006.6
-0.0784,12.6616,0.5292,36.6,54.9,1006.6
-0.20579999999999998,11.3288,0.2352,36.6,54.9,1006.6
0.1372,10.9466,0.049,36.6,54.9,1006.6
-0.25479999999999997,9.947,0.3724,36.6,54.9,1006.6
-0.1862,11.368,0.392,36.6,54.9,1006.6
-0.0098,11.7404,0.4214,36.6,54.8,1006.6
-0.147,11.8384,0.196,36.6,54.8,1006.6
-0.1862,10.8486,0.3724,36.6,54.9,1006.6
-0.196,8.6534,-0.0588,36.6,54.8,1006.5
-0.3038,10.211599999999999,0.49979999999999997,36.7,54.9,1006.5
-0.25479999999999997,11.7404,0.41159999999999997,36.7,54.8,1006.6
-0.0098,10.838799999999999,0.43119999999999997,36.7,54.8,1006.5
-0.1764,10.7506,0.0392,36.7,54.7,1006.5
-0.0784,10.3978,0.1666,36.7,54.8,1006.5
0.0294,9.7412,0.3822,36.7,54.9,1006.5
-0.441,9.8588,0.34299999999999997,36.7,54.8,1006.5
-0.049,11.171999999999999,0.25479999999999997,36.7,54.8,1006.5
-0.0882,10.78,0.441,36.7,54.8,1006.5
-0.3038,10.8486,0.2254,36.7,54.8,1006.5
-0.049,10.7114,0.3822,36.7,54.8,1006.5
-0.20579999999999998,10.2508,0.2646,36.7,54.8,1006.4
-0.1176,10.437,0.1176,36.7,54.9,1006.5
0.0294,10.8682,0.3626,36.7,54.9,1006.4
-0.2646,10.7212,0.3528,36.7,54.9,1006.5
-0.098,11.5052,0.3136,36.7,54.9,1006.5
0.0392,9.0944,-0.245,36.7,54.9,1006.5
-0.0784,10.1528,0.21559999999999999,36.7,54.9,1006.5
-0.3822,10.094,0.49979999999999997,36.7,55.0,1006.5
0.0294,10.7016,0.25479999999999997,36.7,55.0,1006.4
-0.0882,10.6722,0.1568,36.7,54.8,1006.4
-0.0588,10.388,0.3136,36.7,54.8,1006.4
-0.12739999999999999,10.7506,0.2352,36.7,54.8,1006.4
-0.0294,10.828999999999999,0.294,36.7,54.8,1006.4
-0.049,10.1332,0.3626,36.7,54.8,1006.3
-0.098,10.7114,0.0392,36.7,54.8,1006.4
-0.10779999999999999,10.7212,0.25479999999999997,36.7,54.8,1006.4
0.049,10.437,-0.0784,36.7,54.7,1006.4
-0.20579999999999998,10.2214,0.3038,36.7,54.8,1006.3
-0.0294,11.0054,0.1176,36.7,54.8,1006.3
-0.1764,10.6526,0.441,36.7,54.7,1006.3
-0.1372,10.7898,0.1764,36.7,54.8,1006.3
-0.0784,10.6428,0.147,36.7,54.8,1006.3
-0.049,11.4366,0.25479999999999997,36.7,54.8,1006.3
-0.0882,11.0054,0.2744,36.7,54.7,1006.3
-0.10779999999999999,10.6428,0.1176,36.7,54.7,1006.3
-0.1372,9.996,0.0,36.7,54.8,1006.3
-0.12739999999999999,9.8392,0.43119999999999997,36.7,54.7,1006.3
-0.0784,10.6134,0.1862,36.7,54.7,1006.3
-0.20579999999999998,10.192,0.3038,36.7,54.7,1006.3
-0.0588,10.485999999999999,0.34299999999999997,36.7,54.7,1006.3
-0.1666,10.5742,0.25479999999999997,36.7,54.7,1006.3
-0.147,10.682,0.294,36.7,54.7,1006.3
-0.1568,10.1038,0.2842,36.7,54.7,1006.3
-0.1666,10.7114,0.2254,36.7,54.7,1006.3
-0.0784,10.878,0.3332,36.7,54.7,1006.3
-0.0588,10.7016,0.21559999999999999,36.7,54.7,1006.3
-0.1568,10.584,0.2254,36.7,54.6,1006.3
-0.098,10.3586,0.3038,36.7,54.7,1006.3
-0.196,10.682,0.3136,36.7,54.7,1006.3
-0.1862,10.5742,0.32339999999999997,36.7,54.7,1006.3
-0.0882,10.417399999999999,0.294,36.7,54.7,1006.3
-0.147,10.6526,0.2352,36.7,54.6,1006.3
-0.1176,10.4762,0.3332,36.7,54.6,1006.2
-0.10779999999999999,10.770199999999999,0.2352,36.7,54.6,1006.3
-0.1862,10.437,0.2744,36.7,54.6,1006.3
-0.0588,10.535,0.1862,36.7,54.7,1006.3
-0.0882,10.6624,0.2352,36.7,54.6,1006.3
-0.12739999999999999,10.8584,0.2352,36.7,54.7,1006.3
-0.098,10.7016,0.2842,36.7,54.6,1006.3
-0.1666,10.5154,0.2646,36.7,54.6,1006.3
-0.1176,10.4664,0.2744,36.7,54.6,1006.3
-0.147,10.280199999999999,0.3332,36.7,54.6,1006.3
-0.1764,10.5644,0.3038,36.7,54.6,1006.3
-0.10779999999999999,10.838799999999999,0.3038,36.7,54.6,1006.3
-0.1568,10.8486,0.294,36.7,54.6,1006.3
-0.20579999999999998,10.584,0.2842,36.7,54.6,1006.3
-0.12739999999999999,9.8882,0.2352,36.7,54.6,1006.2
-0.0784,10.9172,0.25479999999999997,36.7,54.6,1006.2
-0.1764,10.5938,0.32339999999999997,36.7,54.6,1006.3
-0.147,10.485999999999999,0.294,36.7,54.6,1006.2
-0.2646,10.0646,0.34299999999999997,36.7,54.5,1006.2
-0.1666,10.731,0.2352,36.7,54.5,1006.2
-0.20579999999999998,10.1724,0.3822,36.7,54.5,1006.2
-0.1176,10.633,0.2744,36.7,54.5,1006.2
-0.1372,10.6722,0.32339999999999997,36.7,54.6,1006.2
-0.1372,10.5056,0.3136,36.7,54.6,1006.2
-0.1568,10.535,0.245,36.7,54.5,1006.2
-0.12739999999999999,10.554599999999999,0.2744,36.7,54.6,1006.2
-0.1372,10.554599999999999,0.2646,36.7,54.5,1006.2
-0.1666,10.6134,0.25479999999999997,36.7,54.5,1006.2
-0.098,10.5644,0.2744,36.7,54.5,1006.2
-0.1568,10.5644,0.2646,36.7,54.6,1006.2
-0.1176,10.584,0.25479999999999997,36.7,54.5,1006.2
-0.10779999999999999,10.5154,0.2842,36.7,54.5,1006.2
-0.1764,10.6036,0.25479999999999997,36.8,54.5,1006.3
-0.1176,10.5644,0.2646,36.7,54.5,1006.3
-0.12739999999999999,10.5154,0.2842,36.7,54.4,1006.3
-0.1666,10.6036,0.2646,36.7,54.5,1006.2
-0.12739999999999999,10.5448,0.2744,36.7,54.5,1006.2
-0.12739999999999999,10.5448,0.2744,36.7,54.5,1006.2
-0.1372,10.584,0.2842,36.7,54.5,1006.3
-0.10779999999999999,10.554599999999999,0.2744,36.7,54.5,1006.3
-0.1568,10.584,0.294,36.7,54.5,1006.2
-0.1176,10.584,0.2744,36.7,54.5,1006.2
-0.1176,10.4958,0.294,36.7,54.5,1006.2
-0.1568,10.5644,0.2842,36.7,54.5,1006.2
-0.12739999999999999,10.535,0.294,36.7,54.5,1006.3
-0.12739999999999999,10.6134,0.2646,36.8,54.5,1006.2
-0.147,10.584,0.2646,36.7,54.5,1006.2
-0.1176,10.535,0.2744,36.8,54.5,1006.2
-0.1372,10.6036,0.2744,36.8,54.5,1006.2
-0.1372,10.5448,0.2646,36.8,54.5,1006.3
-0.1176,10.5252,0.2842,36.8,54.5,1006.2
-0.147,10.623199999999999,0.2646,36.8,54.5,1006.2
-0.12739999999999999,10.5056,0.2842,36.8,54.5,1006.3
-0.12739999999999999,10.6036,0.2646,36.8,54.7,1006.3
-0.1372,10.6036,0.2744,36.8,54.7,1006.2
-0.1176,10.5252,0.2744,36.8,54.5,1006.2
-0.1372,10.554599999999999,0.2842,36.8,54.3,1006.2
-0.147,10.554599999999999,0.2744,36.8,54.5,1006.2
-0.12739999999999999,10.5252,0.2842,36.8,54.4,1006.2
-0.1372,10.5938,0.2646,36.8,54.5,1006.2
-0.1372,10.5742,0.2842,36.8,54.5,1006.2
-0.12739999999999999,10.535,0.2646,36.8,54.5,1006.3
-0.147,10.584,0.2744,36.8,54.5,1006.2
-0.1372,10.554599999999999,0.2744,36.8,54.5,1006.2
-0.1372,10.6036,0.2744,36.8,54.5,1006.2
-0.1372,10.5448,0.2744,36.8,54.5,1006.2
-0.10779999999999999,10.5448,0.245,36.8,54.5,1006.2
-0.1568,10.584,0.2646,36.8,54.4,1006.2
-0.1568,10.5742,0.2744,36.8,54.5,1006.2
-0.12739999999999999,10.5448,0.2646,36.8,54.4,1006.2
-0.1372,10.5644,0.25479999999999997,36.8,54.4,1006.2
-0.12739999999999999,10.584,0.2842,36.8,54.4,1006.2
-0.147,10.5644,0.2744,36.8,54.4,1006.2
-0.147,10.5742,0.25479999999999997,36.8,54.4,1006.3
-0.1176,10.554599999999999,0.2646,36.8,54.4,1006.2
-0.1372,10.5448,0.2744,36.8,54.5,1006.3
-0.147,10.5742,0.2744,36.8,54.5,1006.3
-0.12739999999999999,10.5644,0.2744,36.8,54.4,1006.2
-0.12739999999999999,10.4272,0.196,36.8,54.4,1006.2
0.0,10.417399999999999,0.637,36.8,54.3,1006.2
-0.25479999999999997,10.2704,0.43119999999999997,36.8,54.1,1006.2
-0.10779999999999999,11.123,-1.274,36.8,53.7,1006.3
0.0,10.878,-0.34299999999999997,36.7,53.3,1006.2
-0.0588,10.5252,0.0196,36.7,53.0,1006.2
-0.0392,10.5742,0.21559999999999999,36.7,52.8,1006.2
-0.0196,10.4958,0.10779999999999999,36.7,52.7,1006.3
-0.0098,10.535,0.0686,36.7,52.7,1006.2
-0.0098,10.584,0.0882,36.7,52.8,1006.3
-0.0294,10.2214,0.0784,36.7,52.9,1006.2
0.0098,9.8588,0.1372,36.7,52.5,1006.2
-0.7153999999999999,2.6362,-0.7545999999999999,36.7,52.0,1006.3
-0.1666,1.5288,-0.2646,36.6,51.6,1006.4
0.4606,2.2246,1.4993999999999998,36.6,51.6,1006.6
-0.98,5.5468,16.924599999999998,36.6,51.3,1007.0
8.0556,3.0478,4.1748,36.6,51.0,1007.1
-8.222199999999999,-6.1739999999999995,-13.7004,36.5,50.8,1007.1
1.8718,-4.7138,-7.497,36.5,50.8,1007.1
-1.0584,-1.617,-4.6452,36.5,50.8,1007.1
-4.5374,-3.2927999999999997,-13.475,36.5,50.7,1007.1
-2.352,0.3528,-10.4664,36.5,50.4,1007.1
-1.421,0.34299999999999997,-10.584,36.5,50.2,1007.1
-1.0388,0.34299999999999997,-10.633,36.5,50.0,1007.1
-0.5978,0.3528,-10.6526,36.5,49.9,1007.1
0.2842,0.3626,-10.6036,36.5,49.9,1007.1
0.2646,0.3626,-10.6428,36.5,49.8,1007.1
0.294,0.3626,-10.623199999999999,36.5,49.8,1007.1
0.32339999999999997,0.3626,-10.633,36.5,49.8,1007.1
0.3332,0.3626,-10.633,36.5,49.9,1007.1
0.34299999999999997,0.3626,-10.633,36.5,50.0,1007.1
0.3528,0.3724,-10.623199999999999,36.5,50.0,1007.1
0.34299999999999997,0.3724,-10.623199999999999,36.5,50.0,1007.1
0.3724,0.3626,-10.633,36.5,50.1,1007.1
0.3724,0.3528,-10.623199999999999,36.5,50.0,1007.0
0.3724,0.3528,-10.6134,36.5,50.1,1007.1
0.3724,0.3528,-10.623199999999999,36.5,50.2,1007.1
0.3822,0.34299999999999997,-10.623199999999999,36.5,50.2,1007.1
0.392,0.3528,-10.623199999999999,36.5,50.2,1007.1
0.392,0.3626,-10.633,36.5,50.3,1007.1
0.4018,0.3528,-10.623199999999999,36.5,50.3,1007.1
0.392,0.3528,-10.6428,36.5,50.3,1007.1
0.392,0.3528,-10.623199999999999,36.5,50.5,1007.1
0.392,0.3626,-10.633,36.5,50.4,1007.2
0.41159999999999997,0.3528,-10.633,36.5,50.6,1007.1
0.4018,0.3528,-10.633,36.5,50.6,1007.1
0.4018,0.3528,-10.633,36.5,50.6,1007.1
0.41159999999999997,0.3528,-10.623199999999999,36.5,50.5,1007.1
0.4018,0.3528,-10.6134,36.5,50.6,1007.1
0.4018,0.3528,-10.633,36.5,50.6,1007.1
0.41159999999999997,0.3626,-10.623199999999999,36.5,50.6,1007.2
0.4214,0.3528,-10.633,36.5,50.8,1007.1
0.4018,0.34299999999999997,-10.623199999999999,36.5,50.9,1007.1
0.41159999999999997,0.3528,-10.6134,36.5,50.8,1007.1
0.41159999999999997,0.3528,-10.633,36.5,50.8,1007.1
0.4214,0.3724,-10.633,36.5,50.8,1007.1
0.41159999999999997,0.34299999999999997,-10.633,36.5,51.0,1007.1
0.41159999999999997,0.3528,-10.633,36.5,51.0,1007.1
0.4214,0.3528,-10.623199999999999,36.5,51.0,1007.1
0.4214,0.3528,-10.633,36.5,51.0,1007.2
0.41159999999999997,0.34299999999999997,-10.623199999999999,36.5,51.1,1007.1
0.41159999999999997,0.3626,-10.623199999999999,36.5,50.9,1007.1
0.41159999999999997,0.3528,-10.633,36.5,51.2,1007.1
0.41159999999999997,0.3626,-10.623199999999999,36.5,51.2,1007.1
0.4214,0.3528,-10.633,36.5,51.3,1007.1
0.43119999999999997,0.3626,-10.633,36.5,51.4,1007.1
0.4214,0.3626,-10.623199999999999,36.5,51.3,1007.1
0.4214,0.3626,-10.623199999999999,36.5,51.3,1007.1
0.4214,0.3528,-10.6134,36.5,51.4,1007.1
0.4214,0.3528,-10.623199999999999,36.5,51.4,1007.1
0.43119999999999997,0.3528,-10.6036,36.5,51.5,1007.1
0.43119999999999997,0.3626,-10.623199999999999,36.5,51.5,1007.1
0.41159999999999997,0.3528,-10.633,36.5,51.5,1007.1
0.43119999999999997,0.3528,-10.6134,36.5,51.5,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,51.5,1007.1
0.43119999999999997,0.3528,-10.633,36.5,51.7,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,51.6,1007.1
0.4214,0.3528,-10.633,36.5,51.7,1007.1
0.43119999999999997,0.3626,-10.6428,36.5,51.7,1007.1
0.441,0.3626,-10.633,36.5,51.6,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,51.7,1007.1
0.441,0.3528,-10.623199999999999,36.5,51.7,1007.1
0.43119999999999997,0.34299999999999997,-10.6134,36.5,51.6,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,51.8,1007.1
0.441,0.3528,-10.623199999999999,36.5,51.7,1007.1
0.43119999999999997,0.3626,-10.633,36.5,51.8,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.0,1007.1
0.4214,0.3528,-10.623199999999999,36.5,51.9,1007.1
0.43119999999999997,0.3528,-10.633,36.5,51.9,1007.1
0.43119999999999997,0.34299999999999997,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.3626,-10.633,36.5,52.0,1007.1
0.43119999999999997,0.3528,-10.633,36.5,52.0,1007.1
0.4214,0.3528,-10.623199999999999,36.5,52.0,1007.1
0.43119999999999997,0.3626,-10.623199999999999,36.5,52.0,1007.1
0.4214,0.3528,-10.623199999999999,36.5,52.0,1007.1
0.43119999999999997,0.3528,-10.6036,36.5,52.0,1007.1
0.43119999999999997,0.3528,-10.633,36.5,52.1,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.0,1007.1
0.43119999999999997,0.34299999999999997,-10.633,36.5,52.1,1007.1
0.43119999999999997,0.34299999999999997,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.1,1007.1
0.4214,0.3528,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.3528,-10.6428,36.5,52.1,1007.1
0.43119999999999997,0.3626,-10.623199999999999,36.5,52.2,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.1,1007.2
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.633,36.5,52.1,1007.2
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.2
0.43119999999999997,0.3528,-10.633,36.5,52.2,1007.1
0.441,0.3528,-10.633,36.5,52.1,1007.1
0.43119999999999997,0.34299999999999997,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.3626,-10.633,36.5,52.1,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.2
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.6134,36.5,52.3,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.633,36.5,52.2,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.6134,36.5,52.3,1007.1
0.43119999999999997,0.34299999999999997,-10.623199999999999,36.5,52.3,1007.2
0.441,0.3626,-10.623199999999999,36.5,52.3,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.2
0.441,0.3528,-10.633,36.5,52.2,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.2,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.4,1007.1
0.441,0.3528,-10.6134,36.5,52.3,1007.1
0.43119999999999997,0.34299999999999997,-10.623199999999999,36.5,52.2,1007.1
0.441,0.3528,-10.6134,36.5,52.2,1007.1
0.4508,0.3528,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.6428,36.5,52.4,1007.1
0.4508,0.34299999999999997,-10.623199999999999,36.5,52.2,1007.1
0.441,0.34299999999999997,-10.633,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.3,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.1,1007.1
0.43119999999999997,0.34299999999999997,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.633,36.5,52.3,1007.1
0.441,0.3626,-10.633,36.5,52.3,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.2,1007.2
0.441,0.34299999999999997,-10.6134,36.5,52.2,1007.2
0.441,0.3528,-10.633,36.5,52.4,1007.1
0.441,0.3528,-10.6428,36.5,52.4,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.4,1007.1
0.441,0.3528,-10.633,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.6134,36.5,52.4,1007.1
0.441,0.3528,-10.633,36.5,52.4,1007.1
0.441,0.3626,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.4,1007.2
0.441,0.3626,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.6428,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.6134,36.5,52.3,1007.1
0.441,0.3626,-10.633,36.5,52.3,1007.2
0.441,0.3528,-10.623199999999999,36.5,52.5,1007.1
0.441,0.3528,-10.6134,36.5,52.3,1007.2
0.4508,0.3626,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.5,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.3,1007.1
0.441,0.3528,-10.633,36.5,52.3,1007.1
0.441,0.3528,-10.6428,36.5,52.6,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.6,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.4,1007.1
0.441,0.3528,-10.623199999999999,36.5,52.5,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.4,1007.1
0.441,0.3528,-10.6428,36.5,52.4,1007.1
0.441,0.34299999999999997,-10.6036,36.5,52.3,1007.1
0.4508,0.34299999999999997,-10.633,36.5,52.5,1007.1
0.441,0.3528,-10.6428,36.5,52.5,1007.1
0.4508,0.3528,-10.633,36.5,52.4,1007.1
0.4508,0.3528,-10.6134,36.5,52.4,1007.1
0.441,0.3528,-10.633,36.5,52.5,1007.1
0.4508,0.3626,-10.6428,36.5,52.5,1007.1
0.441,0.3528,-10.633,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.623199999999999,36.5,52.5,1007.1
0.4508,0.3528,-10.633,36.5,52.3,1007.1
0.4508,0.3528,-10.623199999999999,36.5,52.3,1007.1
0.43119999999999997,0.3528,-10.6134,36.5,52.3,1007.1
0.4508,0.3528,-10.6526,36.5,52.4,1007.2
0.441,0.34299999999999997,-10.633,36.5,52.4,1007.1
0.441,0.34299999999999997,-10.623199999999999,36.5,52.3,1007.1
0.4508,0.34299999999999997,-10.633,36.5,52.4,1007.1
0.441,0.34299999999999997,-10.6428,36.5,52.4,1007.1
