Acc_x,Acc_y,Acc_z,temp,humid,press
-1.6072,-9.2218,-2.4108,36.1,54.6,1007.2
-1.2838,-8.8788,-3.8906,36.1,54.7,1007.2
-1.4405999999999999,-9.065,-3.5574,36.1,54.6,1007.2
-1.4014,-8.967,-3.2241999999999997,36.1,54.6,1007.2
-1.6366,-8.281,-5.3508,36.1,54.6,1007.2
-1.6072,-8.4182,-4.8999999999999995,36.1,54.6,1007.2
-1.4602,-8.5358,-4.606,36.1,54.5,1007.2
-1.7247999999999999,-8.427999999999999,-5.1057999999999995,36.1,54.5,1007.2
-2.205,-8.2614,-4.8804,36.1,54.5,1007.2
-1.8228,-8.4476,-4.6941999999999995,36.1,54.5,1007.2
-2.0874,-8.3888,-5.0764,36.1,54.5,1007.2
-1.6758,-8.6534,-4.3511999999999995,36.1,54.6,1007.2
-1.96,-8.7416,-4.0278,36.1,54.6,1007.2
-1.7738,-8.8004,-4.0081999999999995,36.1,54.6,1007.2
-1.1858,-9.3688,-1.8032,36.1,54.5,1007.2
-1.127,-9.3394,-1.421,36.1,54.6,1007.2
-3.7338,-7.5165999999999995,-5.1254,36.1,54.8,1007.2
-4.2238,-6.272,-7.8106,36.1,54.9,1007.2
-3.6553999999999998,-6.468,-7.5362,36.1,54.8,1007.2
-2.5871999999999997,-8.036,-4.6452,36.1,54.8,1007.2
-1.8619999999999999,-8.869,-3.2046,36.1,54.9,1007.2
-1.911,-9.163,-2.2638,36.1,54.7,1007.2
-0.9702,-9.388399999999999,-1.8326,36.1,54.8,1007.2
-1.4405999999999999,-9.3002,-2.3127999999999997,36.1,54.7,1007.2
-1.6954,-9.1924,-2.7538,36.1,54.7,1007.2
-1.7835999999999999,-9.1532,-2.7832,36.1,54.8,1007.2
-1.6758,-9.3002,-2.1168,36.1,54.7,1007.2
-1.323,-9.319799999999999,-2.156,36.1,54.8,1007.2
-1.4504,-9.2904,-2.1854,36.1,54.8,1007.2
-1.3524,-9.3296,-2.058,36.1,54.8,1007.2
-1.3524,-9.3394,-1.96,36.1,54.9,1007.2
-1.1466,-9.3492,-1.7444,36.1,54.9,1007.1
-1.3818,-9.3394,-2.009,36.1,54.9,1007.2
-1.47,-9.31,-2.1069999999999998,36.1,55.0,1007.2
-1.6463999999999999,-9.1728,-2.7342,36.1,55.0,1007.2
-1.3524,-9.0748,-2.8125999999999998,36.1,55.0,1007.2
-0.8623999999999999,-9.5746,-1.911,36.1,55.0,1007.2
-0.7448,-10.1038,-2.9008,36.1,55.1,1007.1
-0.21559999999999999,-8.918,-3.4006,36.1,55.0,1007.2
-0.441,-8.6044,-3.9297999999999997,36.1,55.0,1007.1
0.0588,-8.633799999999999,-3.9787999999999997,36.1,55.1,1007.1
0.21559999999999999,-8.7318,-4.0278,36.1,55.0,1007.1
0.48019999999999996,-8.967,-3.3026,36.1,55.0,1007.2
0.5292,-9.0748,-3.038,36.0,55.0,1007.1
0.735,-9.0944,-3.1262,36.0,55.0,1007.2
0.5488,-8.8984,-3.2536,36.0,55.0,1007.1
0.43119999999999997,-8.9964,-3.2241999999999997,36.0,55.1,1007.2
0.4018,-9.261,-2.9106,36.0,55.1,1007.1
0.3332,-9.0552,-2.94,36.0,55.2,1007.2
0.2842,-9.1532,-2.9694,36.0,55.2,1007.1
0.1666,-9.2708,-3.3908,36.0,55.3,1007.1
0.1568,-9.0258,-3.2046,36.0,55.4,1007.1
0.2646,-9.2414,-3.2732,36.0,55.5,1007.2
-0.1568,-8.8102,-3.5084,36.0,55.4,1007.1
-0.1666,-8.8102,-3.5181999999999998,36.0,55.5,1007.2
-0.1666,-9.2022,-3.4104,36.0,55.5,1007.1
-0.1568,-8.839599999999999,-3.4006,36.0,55.5,1007.1
0.0392,-9.1728,-3.2046,36.0,55.6,1007.1
0.4508,-9.212,-3.1555999999999997,36.0,55.4,1007.1
0.5586,-8.5162,-3.8808,36.0,55.4,1007.1
0.3822,-8.6926,-4.3904,36.0,55.4,1007.1
0.7153999999999999,-8.5162,-4.5472,36.0,55.4,1007.1
0.637,-8.6828,-4.5962,36.0,55.5,1007.1
0.784,-8.6828,-4.4883999999999995,36.0,55.5,1007.2
0.98,-8.427999999999999,-4.6746,36.0,55.4,1007.1
0.9016,-8.2614,-5.0274,36.0,55.4,1007.2
1.0094,-8.1732,-5.0862,36.0,55.5,1007.1
0.9309999999999999,-8.134,-5.2332,36.0,55.4,1007.1
0.9995999999999999,-8.232,-5.3018,36.0,55.6,1007.2
0.9212,-8.0948,-5.1842,36.0,55.5,1007.1
0.98,-8.232,-5.047,36.0,55.6,1007.1
0.7742,-8.3888,-4.9882,36.0,55.6,1007.2
0.735,-8.33,-4.9882,36.0,55.7,1007.2
0.6859999999999999,-8.33,-5.0666,36.0,55.7,1007.1
0.6076,-8.3986,-5.292,36.0,55.7,1007.1
0.5684,-8.290799999999999,-5.380199999999999,36.0,55.7,1007.1
0.7448,-8.1438,-5.3214,36.0,55.7,1007.1
0.8231999999999999,-8.153599999999999,-5.3214,36.0,55.8,1007.1
0.833,-8.232,-5.380199999999999,36.0,55.7,1007.1
0.8623999999999999,-8.2026,-5.1842,36.0,55.8,1007.1
0.9702,-8.4378,-5.0666,36.0,55.6,1007.1
1.0094,-8.379,-5.1057999999999995,36.0,55.8,1007.1
0.98,-8.2712,-5.145,36.0,55.9,1007.2
1.7444,-8.5946,-5.4978,36.0,55.8,1007.1
1.7346,-7.7812,-6.4288,36.0,55.8,1007.1
1.4602,-6.3994,-7.134399999999999,36.0,55.9,1007.1
1.911,-4.851,-8.134,36.0,55.9,1007.1
1.568,-3.1458,-8.7122,36.0,55.9,1007.1
2.646,-2.6166,-12.152,36.0,55.9,1007.1
3.4888,1.2935999999999999,-9.7902,36.0,55.9,1007.1
3.5966,4.6844,-10.045,36.0,55.8,1007.1
3.8808,7.4578,-5.2626,36.0,55.8,1007.1
2.499,9.3296,-4.3414,36.0,55.8,1007.1
1.4504,9.6726,-5.0078,36.0,55.8,1007.1
1.7247999999999999,8.5456,-1.3328,36.0,55.8,1007.1
1.7933999999999999,11.5542,1.4896,36.0,55.7,1007.1
1.8914,8.82,0.6272,36.0,55.7,1007.1
0.637,12.132399999999999,0.9506,36.0,55.7,1007.1
0.32339999999999997,11.0838,-0.9995999999999999,36.0,55.8,1007.1
-1.1172,8.8886,0.7056,36.0,55.7,1007.1
0.5781999999999999,11.0152,-0.3332,36.0,55.7,1007.1
-0.098,9.1238,0.0294,36.0,55.7,1007.1
2.352,13.3966,-1.1368,36.0,55.6,1007.1
0.245,9.0062,-1.029,36.0,55.6,1007.1
0.0196,10.5742,-0.32339999999999997,36.0,55.6,1007.1
0.1568,9.4178,-1.6562,36.0,55.6,1007.1
-0.9016,9.6334,-2.4892,36.0,55.6,1007.1
0.7448,11.593399999999999,-2.7048,36.0,55.6,1007.1
-0.0294,8.6926,-2.2246,36.0,55.6,1007.1
0.6859999999999999,10.29,-1.0486,36.0,55.6,1007.1
-0.3626,11.368,0.0392,36.0,55.6,1007.2
-0.8917999999999999,11.0838,-0.32339999999999997,36.0,55.6,1007.2
-0.21559999999999999,9.5648,-0.8231999999999999,36.0,55.6,1007.2
-0.2744,10.633,-0.10779999999999999,36.0,55.6,1007.2
-0.1372,10.8192,-0.3724,36.0,55.6,1007.2
0.4018,10.4664,0.5684,36.0,55.5,1007.2
1.078,10.535,0.0098,36.0,55.6,1007.2
0.735,10.485999999999999,0.3136,36.0,55.5,1007.2
0.6467999999999999,10.4664,0.3724,36.0,55.6,1007.2
0.7644,10.5644,0.245,36.0,55.5,1007.2
0.6859999999999999,10.4272,0.41159999999999997,36.0,55.5,1007.2
0.7742,10.5056,0.3038,36.0,55.6,1007.2
0.7448,10.4762,0.2842,36.0,55.5,1007.2
1.1074,10.437,0.25479999999999997,36.0,55.5,1007.2
0.7545999999999999,10.4958,0.21559999999999999,36.0,55.5,1007.2
0.7252,10.5056,0.1568,36.0,55.5,1007.2
0.8526,10.5056,0.20579999999999998,36.0,55.5,1007.2
0.98,10.485999999999999,0.0,36.0,55.5,1007.1
0.8722,10.485999999999999,0.245,36.0,55.5,1007.1
1.0191999999999999,10.5154,0.0,36.0,55.5,1007.2
0.6272,10.6036,-0.6174,36.0,55.5,1007.1
0.7056,10.4958,0.7056,36.1,55.5,1007.2
0.5488,10.6428,-0.392,36.1,55.5,1007.2
0.8134,10.5154,0.2254,36.1,55.5,1007.1
0.7448,10.4076,0.4606,36.1,55.5,1007.2
0.7153999999999999,10.623199999999999,0.147,36.1,55.5,1007.2
0.6859999999999999,10.4076,0.48019999999999996,36.1,55.5,1007.2
0.7252,10.485999999999999,0.32339999999999997,36.1,55.5,1007.2
1.0388,10.3978,0.4704,36.1,55.5,1007.2
-0.0392,10.554599999999999,0.833,36.1,55.5,1007.2
1.0486,10.5448,0.3528,36.1,55.5,1007.2
1.1563999999999999,10.5154,0.10779999999999999,36.1,55.5,1007.2
0.7545999999999999,10.9172,-0.4606,36.1,55.5,1007.2
0.5488,10.5154,0.3626,36.1,55.5,1007.1
0.9408,10.4762,0.12739999999999999,36.1,55.5,1007.2
0.539,10.4958,0.2842,36.1,55.4,1007.1
0.5194,10.535,0.20579999999999998,36.1,55.4,1007.1
0.637,10.5644,0.147,36.1,55.4,1007.1
0.7252,10.554599999999999,0.0686,36.1,55.4,1007.2
0.7448,10.4762,0.25479999999999997,36.1,55.4,1007.2
0.6467999999999999,10.5154,0.1764,36.1,55.4,1007.2
0.7153999999999999,10.4958,0.20579999999999998,36.1,55.4,1007.2
0.6762,10.5252,0.2254,36.1,55.4,1007.2
0.637,10.5252,0.2646,36.1,55.4,1007.1
1.0682,10.3978,0.2254,36.1,55.4,1007.2
0.7644,10.535,0.20579999999999998,36.1,55.4,1007.2
1.1662,10.3978,0.3822,36.1,55.4,1007.2
0.10779999999999999,10.4958,0.4606,36.1,55.3,1007.2
0.2646,10.535,0.2254,36.1,55.3,1007.2
0.2842,10.5644,0.20579999999999998,36.1,55.3,1007.2
0.2352,10.5448,0.2646,36.1,55.3,1007.2
1.2446,10.348799999999999,0.43119999999999997,36.1,55.3,1007.2
0.1666,10.584,0.2352,36.1,55.3,1007.1
0.833,10.485999999999999,0.2254,36.1,55.3,1007.2
0.588,10.5154,0.2352,36.1,55.3,1007.2
0.588,10.5252,0.21559999999999999,36.1,55.3,1007.2
0.8526,10.485999999999999,0.2352,36.1,55.3,1007.2
0.8036,10.4958,0.2842,36.1,55.3,1007.2
-0.1568,10.535,0.3528,36.1,55.2,1007.2
0.34299999999999997,10.4762,0.3528,36.1,55.3,1007.1
0.3038,10.5056,0.3528,36.1,55.2,1007.1
0.2744,10.535,0.25479999999999997,36.1,55.2,1007.2
-0.0392,10.584,0.21559999999999999,36.2,55.2,1007.2
0.4508,10.5154,0.3332,36.2,55.2,1007.2
-0.49,10.6134,0.2842,36.2,55.2,1007.2
0.5586,10.5252,0.5781999999999999,36.2,55.2,1007.2
0.049,12.269599999999999,0.2254,36.2,55.2,1007.2
-0.2352,9.604,-0.7153999999999999,36.2,55.2,1007.2
-0.3038,8.4476,0.1568,36.2,55.2,1007.1
-0.2842,11.524799999999999,-0.7153999999999999,36.2,55.2,1007.1
1.0682,9.8392,-1.7444,36.2,55.2,1007.1
0.3528,11.309199999999999,-3.1262,36.2,55.1,1007.1
0.6859999999999999,10.2312,-2.6852,36.2,55.1,1007.2
0.7448,8.5946,-2.1462,36.2,55.1,1007.1
0.7252,11.76,-2.9792,36.2,55.1,1007.2
0.784,9.4374,-3.3222,36.2,55.1,1007.2
0.6958,10.731,-2.9497999999999998,36.2,55.1,1007.2
0.8917999999999999,10.2508,-3.1164,36.2,55.1,1007.1
1.1368,10.3194,-3.0183999999999997,36.2,55.1,1007.1
0.8428,10.094,-3.2241999999999997,36.2,55.1,1007.1
0.9702,10.1038,-3.4594,36.2,55.0,1007.1
0.8917999999999999,9.525599999999999,-3.6553999999999998,36.2,55.1,1007.1
0.9603999999999999,10.760399999999999,-3.283,36.2,55.1,1007.1
