Acc_x,Acc_y,Acc_z,temp,humid,press
-9.065,1.1368,-5.5272,35.7,48.9,1006.8
-9.045399999999999,1.1368,-5.517399999999999,35.7,48.8,1006.7
-9.065,1.127,-5.5272,35.7,48.8,1006.7
-9.0552,1.1368,-5.537,35.7,48.8,1006.8
-9.0552,1.127,-5.517399999999999,35.7,48.9,1006.8
-9.045399999999999,1.1368,-5.537,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.5272,35.7,48.8,1006.7
-9.0552,1.127,-5.5272,35.7,48.8,1006.8
-9.065,1.1368,-5.5272,35.7,48.8,1006.7
-9.0552,1.1368,-5.517399999999999,35.7,48.8,1006.8
-9.0552,1.1368,-5.5272,35.7,48.8,1006.7
-9.045399999999999,1.127,-5.537,35.7,48.8,1006.7
-9.0552,1.1368,-5.517399999999999,35.7,48.8,1006.7
-9.0552,1.127,-5.5272,35.7,48.9,1006.7
-9.045399999999999,1.1368,-5.537,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.517399999999999,35.7,48.8,1006.8
-9.0552,1.1368,-5.5272,35.7,48.8,1006.7
-9.0552,1.1368,-5.5272,35.7,48.9,1006.8
-9.0552,1.1368,-5.5272,35.7,48.8,1006.7
-9.045399999999999,1.127,-5.5468,35.7,48.8,1006.8
-9.045399999999999,1.127,-5.517399999999999,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.537,35.7,48.8,1006.8
-9.0356,1.1368,-5.5272,35.7,48.9,1006.8
-9.0552,1.1368,-5.5272,35.7,48.8,1006.8
-9.0552,1.127,-5.5272,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.537,35.7,48.9,1006.8
-9.045399999999999,1.1368,-5.5468,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.517399999999999,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.5272,35.7,48.9,1006.8
-9.045399999999999,1.1368,-5.5468,35.7,48.8,1006.8
-9.045399999999999,1.1368,-5.5272,35.6,48.9,1006.8
-9.045399999999999,1.1368,-5.5468,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.537,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.537,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.5468,35.6,48.8,1006.8
-9.045399999999999,1.1466,-5.5272,35.6,48.8,1006.8
-9.045399999999999,1.127,-5.537,35.6,48.8,1006.8
-9.045399999999999,1.1368,-5.5468,35.6,48.8,1006.8
-9.045399999999999,1.1368,-5.537,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.5565999999999995,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.5468,35.6,48.8,1006.7
-9.045399999999999,1.1466,-5.537,35.6,48.8,1006.7
-9.045399999999999,1.127,-5.5468,35.6,48.8,1006.7
-9.0552,1.1368,-5.5272,35.6,48.8,1006.7
-9.0356,1.1368,-5.5565999999999995,35.6,48.8,1006.8
-9.045399999999999,1.1368,-5.5468,35.6,48.8,1006.7
-9.0552,1.1368,-5.5272,35.6,48.8,1006.7
-9.0356,1.1368,-5.537,35.6,48.8,1006.7
-9.0356,1.1466,-5.5565999999999995,35.6,48.8,1006.8
-9.0356,1.1368,-5.537,35.6,48.8,1006.7
-9.045399999999999,1.1368,-5.537,35.6,48.8,1006.7
-9.0552,1.127,-5.5468,35.6,48.8,1006.7
-9.0356,1.1466,-5.537,35.6,48.8,1006.7
